node,metric,mean_slope,change_magnitude,change_direction,relative_slope,abs_effect_size,effect_size_cohens_d,r_squared,n_sessions,significant
57,participation_coef,-0.014258275225836108,0.08311060181552332,decreasing,-0.01828808535327079,0.01828808535327079,-0.01828808535327079,0.2094953745720669,9,True
57,within_module_zscore,0.7418301638539174,3.320801909300862,increasing,20.53836699648809,20.53836699648809,20.53836699648809,0.34107225727296253,9,True
58,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
58,strength,0.5662611263657095,2.347778884611536,increasing,0.013335758582633224,0.013335758582633224,0.013335758582633224,0.328127162237116,9,True
58,betweenness,106.0,468.0,increasing,0.6489795918367347,0.6489795918367347,0.6489795918367347,0.40838381390840794,9,True
58,clustering,0.0038243063872208756,0.015501083020384887,increasing,0.007743529723228906,0.007743529723228906,0.007743529723228906,0.296434432044154,9,False
58,local_efficiency,0.003822957912927438,0.01570451337698353,increasing,0.007728961746032761,0.007728961746032761,0.007728961746032761,0.2975356263303913,9,False
58,participation_coef,-0.013510537020588024,0.09277736064120712,decreasing,-0.01729507504730746,0.01729507504730746,-0.01729507504730746,0.20495102880671667,9,True
58,within_module_zscore,-0.49446863508615047,2.597987602631009,decreasing,-4.9981183339451976,4.9981183339451976,-4.9981183339451976,0.3118997494877478,9,True
59,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
59,strength,0.2080708083965385,3.847648233212041,increasing,0.004825868093172476,0.004825868093172476,0.004825868093172476,0.016314195410798815,9,False
59,betweenness,12.999999999999993,110.0,increasing,0.2954545454545453,0.2954545454545453,0.2954545454545453,0.060937499999999756,9,True
59,clustering,-0.0006418324929004978,0.0314802414347054,decreasing,-0.0012784208881601988,0.0012784208881601988,-0.0012784208881601988,0.0027356261811236626,9,False
59,local_efficiency,-0.0006196037850656919,0.0318965125446844,decreasing,-0.0012322768075920293,0.0012322768075920293,-0.0012322768075920293,0.0024909643442794227,9,False
59,participation_coef,-0.011570273661156328,0.08907870185704403,decreasing,-0.014769795937111937,0.014769795937111937,-0.014769795937111937,0.16691786554885413,9,True
59,within_module_zscore,-0.41735693983809885,2.4794683411635052,decreasing,-2.9575658098646547,2.9575658098646547,-2.9575658098646547,0.26792731280158444,9,True
60,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
60,strength,0.9827915890327719,4.049471446374788,increasing,0.023245286336575643,0.023245286336575643,0.023245286336575643,0.35833095963254114,9,True
60,betweenness,-8.666666666666742,504.0,decreasing,-0.039836567926455915,0.039836567926455915,-0.039836567926455915,0.0012305556432020692,9,True
60,clustering,0.006525514067710926,0.03401595933860657,increasing,0.013270459973147816,0.013270459973147816,0.013270459973147816,0.2157752843750379,9,True
60,local_efficiency,0.006562112864546601,0.034096993627521555,increasing,0.013325092399340686,0.013325092399340686,0.013325092399340686,0.2180769058264922,9,True
60,participation_coef,-0.014234300788549814,0.08471989298907323,decreasing,-0.01818919346419464,0.01818919346419464,-0.01818919346419464,0.2595542946938989,9,True
60,within_module_zscore,0.6116414283588046,2.299576077994354,increasing,8.756629377693683,8.756629377693683,8.756629377693683,0.328320409904303,9,True
61,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
61,strength,1.1126994868516114,6.774505699100949,increasing,0.025394188933884624,0.025394188933884624,0.025394188933884624,0.19056405156244072,9,True
61,betweenness,-18.99999999999998,170.0,decreasing,-0.23360655737704894,0.23360655737704894,-0.23360655737704894,0.06728379721669986,9,True
61,clustering,0.009585624353157638,0.06197149212317443,increasing,0.01894277257074892,0.01894277257074892,0.01894277257074892,0.16677852664398618,9,True
61,local_efficiency,0.0096398231804457,0.06241781619802994,increasing,0.019020916749699638,0.019020916749699638,0.019020916749699638,0.167126414516092,9,True
61,participation_coef,-0.011215174523985799,0.09194455215833697,decreasing,-0.014337681230240784,0.014337681230240784,-0.014337681230240784,0.1515035258042925,9,True
61,within_module_zscore,0.6877602249303668,2.711932419827862,increasing,1.2521496274394766,1.2521496274394766,1.2521496274394766,0.40184994821558695,9,True
62,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
62,strength,0.9920929828244105,4.190464819833991,increasing,0.02358145479165164,0.02358145479165164,0.02358145479165164,0.4085576085055621,9,True
62,betweenness,-55.66666666666668,172.0,decreasing,-0.6609498680738787,0.6609498680738787,-0.6609498680738787,0.481930556195567,9,True
62,clustering,0.009636827471799394,0.03485280227883891,increasing,0.019561311544992306,0.019561311544992306,0.019561311544992306,0.4406166934782215,9,True
62,local_efficiency,0.009681518013763846,0.0352742816391412,increasing,0.019621960355077926,0.019621960355077926,0.019621960355077926,0.4397800416368888,9,True
62,participation_coef,-0.011678551409820248,0.09005395048659082,decreasing,-0.014868652364251557,0.014868652364251557,-0.014868652364251557,0.18021686977245233,9,True
62,within_module_zscore,-0.21927860384615724,1.5887431773115652,decreasing,-0.29657864990894867,0.29657864990894867,-0.29657864990894867,0.09071477713809406,9,True
63,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
63,strength,-1.2932476998234896,3.996917629486113,decreasing,-0.029153516432653844,0.029153516432653844,-0.029153516432653844,0.6196943522499612,9,True
63,betweenness,-45.000000000000014,256.0,decreasing,-0.3750000000000001,0.3750000000000001,-0.3750000000000001,0.17045454545454541,9,True
63,clustering,-0.00815223306345474,0.028265426373718094,decreasing,-0.01603186352895295,0.01603186352895295,-0.01603186352895295,0.5471418101991485,9,True
63,local_efficiency,-0.008126528439757285,0.02835094491498147,decreasing,-0.015957484385420866,0.015957484385420866,-0.015957484385420866,0.5461458580209805,9,True
63,participation_coef,-0.012676173412503617,0.09059204461177428,decreasing,-0.016176431585369504,0.016176431585369504,-0.016176431585369504,0.20836054805581794,9,True
63,within_module_zscore,-0.23292227192520978,2.8805484220875437,decreasing,-0.2692265272549909,0.2692265272549909,-0.2692265272549909,0.040002590660835,9,True
64,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
64,strength,1.5780724927119547,9.87925883387512,increasing,0.037997930034851975,0.037997930034851975,0.037997930034851975,0.17297441105426403,9,True
64,betweenness,-80.33333333333334,528.0,decreasing,-0.4145642201834863,0.4145642201834863,-0.4145642201834863,0.11475253288936427,9,True
64,clustering,0.01544361693743584,0.08173756031047807,increasing,0.031694700514497985,0.031694700514497985,0.031694700514497985,0.21645680999336325,9,True
64,local_efficiency,0.015492321561461735,0.08194330639227859,increasing,0.03174589821269707,0.03174589821269707,0.03174589821269707,0.21593090467637255,9,True
64,participation_coef,-0.012507143787123585,0.0836912519242673,decreasing,-0.015898508983308923,0.015898508983308923,-0.015898508983308923,0.2300576391927952,9,True
64,within_module_zscore,0.24855100499401578,3.72221405545999,increasing,0.5140705807568176,0.5140705807568176,0.5140705807568176,0.03283871196725052,9,True
65,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
65,strength,0.010146155634401063,5.279026430342547,increasing,0.0002375859341064534,0.0002375859341064534,0.0002375859341064534,1.7898816387584837e-05,9,False
65,betweenness,-124.00000000000006,634.0,decreasing,-0.5375722543352603,0.5375722543352603,-0.5375722543352603,0.17164290179501673,9,True
65,clustering,0.0029029354838448454,0.05819380767477006,increasing,0.005875842058535632,0.005875842058535632,0.005875842058535632,0.012908731007614804,9,False
65,local_efficiency,0.002983596835775186,0.05853579330494857,increasing,0.006030156445256842,0.006030156445256842,0.006030156445256842,0.013600484711224547,9,False
65,participation_coef,-0.008867758952877985,0.07807187831898288,decreasing,-0.011235279566413497,0.011235279566413497,-0.011235279566413497,0.14560413162667418,9,True
65,within_module_zscore,0.0953812096572376,2.707023134035185,increasing,0.28965098547468765,0.28965098547468765,0.28965098547468765,0.008161366313038099,9,True
66,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
66,strength,1.7274848668620886,6.530820049285083,increasing,0.03944788654507517,0.03944788654507517,0.03944788654507517,0.4040141653047048,9,True
66,betweenness,8.666666666666671,164.0,increasing,0.10512129380053914,0.10512129380053914,0.10512129380053914,0.015754148281648117,9,True
66,clustering,0.013334908544815295,0.0588098448978131,increasing,0.026320874604653446,0.026320874604653446,0.026320874604653446,0.27904327921445393,9,True
66,local_efficiency,0.01338398736637673,0.058988067465038874,increasing,0.026376893900349682,0.026376893900349682,0.026376893900349682,0.28013445293958106,9,True
66,participation_coef,-0.010725182431287084,0.08853239722916206,decreasing,-0.013681591954497613,0.013681591954497613,-0.013681591954497613,0.15189561965520637,9,True
66,within_module_zscore,0.345013754731418,2.2193463779891696,increasing,1.02911366682003,1.02911366682003,1.02911366682003,0.1458719780897948,9,True
67,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
67,strength,-1.0825042021033522,3.672167242903953,decreasing,-0.025119720937473545,0.025119720937473545,-0.025119720937473545,0.4811660410067453,9,True
67,betweenness,94.66666666666669,430.0,increasing,0.9424778761061949,0.9424778761061949,0.9424778761061949,0.31853486180077595,9,True
67,clustering,-0.010690782489985718,0.04253562390357546,decreasing,-0.021376835198924634,0.021376835198924634,-0.021376835198924634,0.36731422440404826,9,True
67,local_efficiency,-0.01069920674769742,0.042770528365323246,decreasing,-0.021360839958058542,0.021360839958058542,-0.021360839958058542,0.3637375119223659,9,True
67,participation_coef,-0.01733547036984915,0.09406838732607814,decreasing,-0.022206834984588326,0.022206834984588326,-0.022206834984588326,0.31967019960365217,9,True
67,within_module_zscore,0.3053451666689302,1.662549743102679,increasing,2.1516722609771013,2.1516722609771013,2.1516722609771013,0.20489462870608255,9,True
68,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
68,strength,0.4891183689873078,5.056377125696933,increasing,0.011292142179184818,0.011292142179184818,0.011292142179184818,0.06125588525286263,9,True
68,betweenness,65.66666666666666,240.0,increasing,0.6952941176470587,0.6952941176470587,0.6952941176470587,0.43030587504804707,9,True
68,clustering,0.0028600694989550928,0.04379838316840934,increasing,0.005679300891229526,0.005679300891229526,0.005679300891229526,0.02213642731518306,9,False
68,local_efficiency,0.0028961974688205597,0.04398775592394655,increasing,0.005742389058382726,0.005742389058382726,0.005742389058382726,0.02261572006414614,9,False
68,participation_coef,-0.011064334081389312,0.07921258781071194,decreasing,-0.01405808111552273,0.01405808111552273,-0.01405808111552273,0.20308215940565666,9,True
68,within_module_zscore,0.29162550049846986,1.2044664594651082,increasing,5.211949781242631,5.211949781242631,5.211949781242631,0.3024052052571625,9,True
69,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
69,strength,-0.4933669127634597,3.5394246437949377,decreasing,-0.011039778544220388,0.011039778544220388,-0.011039778544220388,0.08907370611922594,9,True
69,betweenness,1.3333333333333082,224.0,increasing,0.00907715582450815,0.00907715582450815,0.00907715582450815,0.00016773363898114901,9,False
69,clustering,-0.004030832478583082,0.02412891797749428,decreasing,-0.007875012949955105,0.007875012949955105,-0.007875012949955105,0.13644379485960423,9,False
69,local_efficiency,-0.003997977384898827,0.02439759424886917,decreasing,-0.007799172079972053,0.007799172079972053,-0.007799172079972053,0.13246874355743055,9,False
69,participation_coef,-0.012359428176806964,0.0858033248304666,decreasing,-0.015756347019272702,0.015756347019272702,-0.015756347019272702,0.2096611284008535,9,True
69,within_module_zscore,0.3397487382499156,4.438502672461841,increasing,3.1080334472247246,3.1080334472247246,3.1080334472247246,0.05325588777706303,9,True
70,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
70,strength,0.5388565123191463,3.362061730094865,increasing,0.012294815172319676,0.012294815172319676,0.012294815172319676,0.15244106935812574,9,True
70,betweenness,-40.99999999999997,246.0,decreasing,-0.3596491228070173,0.3596491228070173,-0.3596491228070173,0.13886441238021807,9,True
70,clustering,0.005949055403963036,0.03881307360892494,increasing,0.011803350860901117,0.011803350860901117,0.011803350860901117,0.14581403051691322,9,True
70,local_efficiency,0.005996144294783106,0.03897494701771981,increasing,0.01187850968434283,0.01187850968434283,0.01187850968434283,0.14610293470336722,9,True
70,participation_coef,-0.012807432724273987,0.08846131444776917,decreasing,-0.016334236111910597,0.016334236111910597,-0.016334236111910597,0.21710586658237707,9,True
70,within_module_zscore,0.144993224835066,2.224868746617768,increasing,0.5480351285018109,0.5480351285018109,0.5480351285018109,0.029955349567050704,9,True
71,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
71,strength,-0.8323323501844818,3.1159328478956,decreasing,-0.01880316215190745,0.01880316215190745,-0.01880316215190745,0.3541650248987088,9,True
71,betweenness,-59.000000000000036,372.0,decreasing,-0.37184873949579855,0.37184873949579855,-0.37184873949579855,0.1218041429504525,9,True
71,clustering,-0.004167859195840626,0.0202987122050739,decreasing,-0.008210403927655395,0.008210403927655395,-0.008210403927655395,0.17442544572489982,9,False
71,local_efficiency,-0.00412198941697174,0.020069065844959044,decreasing,-0.008108046564182219,0.008108046564182219,-0.008108046564182219,0.17480187814930015,9,False
71,participation_coef,-0.013123419875262918,0.08086480811964858,decreasing,-0.016708391085094896,0.016708391085094896,-0.016708391085094896,0.2554973492171847,9,True
71,within_module_zscore,-0.2548290306915755,3.0306147081125245,decreasing,-0.32013621370894246,0.32013621370894246,-0.32013621370894246,0.05212765453568258,9,True
72,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
72,strength,-0.0077563948009511975,3.824714056336923,decreasing,-0.00018677983108502183,0.00018677983108502183,-0.00018677983108502183,2.0155510577879454e-05,9,False
72,betweenness,5.666666666666681,182.0,increasing,0.053571428571428714,0.053571428571428714,0.053571428571428714,0.00410107469915999,9,True
72,clustering,0.0007777755763407772,0.039410008099556026,increasing,0.0015978895452936307,0.0015978895452936307,0.0015978895452936307,0.0019825562806548014,9,False
72,local_efficiency,0.0007952296289006836,0.039268664456017455,increasing,0.0016312512437341759,0.0016312512437341759,0.0016312512437341759,0.0020680029730962834,9,False
72,participation_coef,-0.012946594733225947,0.08553606954471937,decreasing,-0.016455509165064438,0.016455509165064438,-0.016455509165064438,0.23059707605484792,9,True
72,within_module_zscore,0.20963498307451092,2.259133857845404,increasing,0.24761835253370568,0.24761835253370568,0.24761835253370568,0.0716286159047933,9,True
73,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
73,strength,0.39634375508341646,4.310106684748185,increasing,0.00924645687270093,0.00924645687270093,0.00924645687270093,0.04281934822289779,9,False
73,betweenness,6.666666666666659,150.0,increasing,0.05928853754940705,0.05928853754940705,0.05928853754940705,0.011145372812720655,9,True
73,clustering,0.003015976329165412,0.03955178390501679,increasing,0.006053391648144598,0.006053391648144598,0.006053391648144598,0.028905538336399195,9,False
73,local_efficiency,0.003058693658828545,0.03939438427726982,increasing,0.006129795308503721,0.006129795308503721,0.006129795308503721,0.029958946232883754,9,False
73,participation_coef,-0.013010704694246438,0.08787454502856706,decreasing,-0.016568981436591315,0.016568981436591315,-0.016568981436591315,0.22297187021188192,9,True
73,within_module_zscore,-0.030666680674656603,3.313085620488682,decreasing,-1.8941154155466295,1.8941154155466295,-1.8941154155466295,0.0005511974823604326,9,True
74,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
74,strength,0.7029782425684106,4.88586831654456,increasing,0.016595992792936186,0.016595992792936186,0.016595992792936186,0.13206197226501826,9,True
74,betweenness,-1.3333333333333328,146.0,decreasing,-0.012448132780082981,0.012448132780082981,-0.012448132780082981,0.0005592580509860001,9,True
74,clustering,0.005464977499379137,0.03568446030654937,increasing,0.011099780015433852,0.011099780015433852,0.011099780015433852,0.14021490552671456,9,True
74,local_efficiency,0.005497423100708724,0.03584842614518613,increasing,0.011148377663904559,0.011148377663904559,0.011148377663904559,0.14026007523497874,9,True
74,participation_coef,-0.01003358029117978,0.07877821855571776,decreasing,-0.01275361533835639,0.01275361533835639,-0.01275361533835639,0.16599255749907393,9,True
74,within_module_zscore,0.5109142031974669,3.7019581645396653,increasing,0.6530217816367035,0.6530217816367035,0.6530217816367035,0.13635090165192598,9,True
75,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
75,strength,0.6417323532182514,6.057244457161659,increasing,0.01519543755075142,0.01519543755075142,0.01519543755075142,0.07411518847670906,9,True
75,betweenness,32.66666666666668,208.0,increasing,0.36658354114713226,0.36658354114713226,0.36658354114713226,0.14288831581035533,9,True
75,clustering,0.00416489224623975,0.0545661156886581,increasing,0.008473349489537464,0.008473349489537464,0.008473349489537464,0.03564161447453118,9,False
75,local_efficiency,0.004186445046993022,0.05480343786596581,increasing,0.008503676451451045,0.008503676451451045,0.008503676451451045,0.03577877765809678,9,False
75,participation_coef,-0.008522133336123144,0.08585529509412493,decreasing,-0.010833076815063474,0.010833076815063474,-0.010833076815063474,0.10456096386696812,9,True
75,within_module_zscore,0.4496771493575339,3.481648753636337,increasing,1.6737097406577839,1.6737097406577839,1.6737097406577839,0.10282772225131598,9,True
76,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
76,strength,-0.3545463129022966,5.828212696437987,decreasing,-0.008349277031604332,0.008349277031604332,-0.008349277031604332,0.017743721344758323,9,False
76,betweenness,11.999999999999982,176.0,increasing,0.14876033057851218,0.14876033057851218,0.14876033057851218,0.023627215051411077,9,True
76,clustering,-0.0035808617668291,0.050436404851747496,decreasing,-0.007210338665967311,0.007210338665967311,-0.007210338665967311,0.02467968771363871,9,False
76,local_efficiency,-0.0035637963065125984,0.050717667682122214,decreasing,-0.007165131751094478,0.007165131751094478,-0.007165131751094478,0.02416696570313892,9,False
76,participation_coef,-0.00995110834415877,0.0903564160845246,decreasing,-0.012664463994769113,0.012664463994769113,-0.012664463994769113,0.12927234587089786,9,True
76,within_module_zscore,0.24379841379264522,3.238985734903359,increasing,1.4945563483660107,1.4945563483660107,1.4945563483660107,0.035364407207902904,9,True
77,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
77,strength,0.4162075496007248,2.7439476790614847,increasing,0.009250075002728507,0.009250075002728507,0.009250075002728507,0.12617472666248786,9,False
77,betweenness,-15.999999999999982,110.0,decreasing,-0.521739130434782,0.521739130434782,-0.521739130434782,0.09186602870813387,9,True
77,clustering,0.004033008516810969,0.03103423676658157,increasing,0.007781161139286056,0.007781161139286056,0.007781161139286056,0.10162276991239216,9,False
77,local_efficiency,0.004066459493032099,0.03125398271231594,increasing,0.007833444663495682,0.007833444663495682,0.007833444663495682,0.10169810118806333,9,False
77,participation_coef,-0.010684410406882523,0.08729566574392034,decreasing,-0.013623684019029688,0.013623684019029688,-0.013623684019029688,0.1433392517259905,9,True
77,within_module_zscore,0.6009210490534199,3.071768643337747,increasing,2.1599074645100194,2.1599074645100194,2.1599074645100194,0.2654391093071915,9,True
78,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
78,strength,-1.0492386823358468,4.456938523973484,decreasing,-0.023777058866302277,0.023777058866302277,-0.023777058866302277,0.23308875324428813,9,True
78,betweenness,89.99999999999996,276.0,increasing,0.6650246305418716,0.6650246305418716,0.6650246305418716,0.6055622009569378,9,True
78,clustering,-0.010672887916265555,0.04479081164009946,decreasing,-0.021048268361427286,0.021048268361427286,-0.021048268361427286,0.30415041165280243,9,True
78,local_efficiency,-0.0106552423729038,0.044500362122287695,decreasing,-0.02098098880528989,0.02098098880528989,-0.02098098880528989,0.3036429982213027,9,True
78,participation_coef,-0.012231640220773894,0.09159053197561295,decreasing,-0.015566768397794833,0.015566768397794833,-0.015566768397794833,0.19107518454050376,9,True
78,within_module_zscore,-0.09454586392284323,3.108856955932442,decreasing,-0.22642093062336405,0.22642093062336405,-0.22642093062336405,0.005314294374723638,9,True
79,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
79,strength,0.5363772089187968,4.936065198674193,increasing,0.01234087264636441,0.01234087264636441,0.01234087264636441,0.08896295936983178,9,True
79,betweenness,17.99999999999999,208.0,increasing,0.1588235294117646,0.1588235294117646,0.1588235294117646,0.045259824920841685,9,True
79,clustering,0.004645200434319739,0.04616730611291758,increasing,0.009239225385831737,0.009239225385831737,0.009239225385831737,0.09200460937167587,9,False
79,local_efficiency,0.004652372305357983,0.04617350932569886,increasing,0.009239380529956012,0.009239380529956012,0.009239380529956012,0.0917586349988686,9,False
79,participation_coef,-0.012238601421084924,0.08491467332555791,decreasing,-0.01557683050694961,0.01557683050694961,-0.01557683050694961,0.2090716027020484,9,True
79,within_module_zscore,-0.3832016105834205,1.9541044057549934,decreasing,-8.820665759567822,8.820665759567822,-8.820665759567822,0.23843140174121624,9,True
80,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
80,strength,-1.0982904493891692,4.848568875054468,decreasing,-0.025319858707438064,0.025319858707438064,-0.025319858707438064,0.28280639615353365,9,True
80,betweenness,70.99999999999999,512.0,increasing,0.484090909090909,0.484090909090909,0.484090909090909,0.15759034637989267,9,True
80,clustering,-0.009128140378934557,0.041652958752405767,decreasing,-0.018197623742729045,0.018197623742729045,-0.018197623742729045,0.18580091523719178,9,True
80,local_efficiency,-0.00911371730263569,0.04136970828345832,decreasing,-0.018141285059351947,0.018141285059351947,-0.018141285059351947,0.18498998096325292,9,True
80,participation_coef,-0.009319502832842327,0.0837978241345243,decreasing,-0.011897821041799077,0.011897821041799077,-0.011897821041799077,0.12468681541960802,9,True
80,within_module_zscore,-0.8615078554940213,2.740646042594856,decreasing,-7.080664264641813,7.080664264641813,-7.080664264641813,0.7655011621936154,9,True
81,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
81,strength,0.1592427874067504,3.3760320882910477,increasing,0.0037024836678295125,0.0037024836678295125,0.0037024836678295125,0.008845151944893881,9,False
81,betweenness,-44.333333333333385,390.0,decreasing,-0.2531725888324876,0.2531725888324876,-0.2531725888324876,0.05733923145743014,9,True
81,clustering,0.004483566483327399,0.04324384963332756,increasing,0.009030174198155045,0.009030174198155045,0.009030174198155045,0.04904552596744971,9,False
81,local_efficiency,0.004546020332814422,0.04334601028314944,increasing,0.009142200349399332,0.009142200349399332,0.009142200349399332,0.050261944842309836,9,False
81,participation_coef,-0.011180183407003193,0.08258395721589529,decreasing,-0.014288189530929819,0.014288189530929819,-0.014288189530929819,0.19661381643526998,9,True
81,within_module_zscore,0.31389192074331523,2.8343166295715223,increasing,0.8851401876748881,0.8851401876748881,0.8851401876748881,0.08558853627724905,9,True
82,degree,-7.284693166438142e-15,0.0,decreasing,-8.993448353627336e-17,8.993448353627336e-17,-8.993448353627336e-17,,9,False
82,strength,0.9931016081754672,4.788004070484121,increasing,0.023262692947078396,0.023262692947078396,0.023262692947078396,0.3534898827877392,9,True
82,betweenness,-1.0000000000000198,264.0,decreasing,-0.009933774834437283,0.009933774834437283,-0.009933774834437283,6.824385805281885e-05,9,False
82,clustering,0.007633110762945086,0.04617841439838066,increasing,0.015408263371161829,0.015408263371161829,0.015408263371161829,0.21192654069461792,9,True
82,local_efficiency,0.007695576904558956,0.046391196082792185,increasing,0.015510847871847614,0.015510847871847614,0.015510847871847614,0.21240291030510128,9,True
82,participation_coef,-0.010032624899407865,0.0882051795996972,decreasing,-0.012793004745076155,0.012793004745076155,-0.012793004745076155,0.12320913318751625,9,True
82,within_module_zscore,0.6724600841353905,2.7818774644326503,increasing,2.103872948358901,2.103872948358901,2.103872948358901,0.48143416818974194,9,True
